run_id,baseline,cache_outcome,cache_outcome_reason,policy_name,policy_cache_enabled,policy_pruning_enabled,policy_planner_guidance_enabled,policy_role,policy_reference,policy_treatment,policy_digest,route_mode,planner_guidance_mode,planner_candidate_op_count,planner_full_vocabulary,planner_prefix_chars,planner_prefix_sha256,model,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,cache_retry_overhead_s,typed_exec_latency_s,agent_latency_s,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,cache_retry_overhead_ms,typed_exec_latency_ms,agent_latency_ms
1,FF_FULL,hit_rejected,exact_cache_hit_out_of_scope,FF_FULL,True,True,True,full_system,,,e246d801456a,router,full,0,False,0,,qwen/qwen3-max,11,1.0,guardrail_skip_expected_rejection,1.6516039371490479,3.095e-05,347,39,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.0011472500000309083,0.0,0.0,1.0917026249999253,0.0,0.0,0.0,0.0,1.1472500000309083,0.0,0.0,1091.7026249999253,0.0,0.0,0.0
1,FF_FULL,hit_rejected,exact_cache_hit_out_of_scope,FF_FULL,True,True,True,full_system,,,e246d801456a,router,full,0,False,0,,qwen/qwen3-max,12,1.0,guardrail_skip_expected_rejection,1.343224048614502,3.175e-05,352,41,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.00865216700003657,0.0,0.0,0.7902988329999516,0.0,0.0,0.0,0.0,8.65216700003657,0.0,0.0,790.2988329999516,0.0,0.0,0.0
1,FF_FULL,hit,exact_cache_hit,FF_FULL,True,True,True,full_system,,,e246d801456a,router,full,0,False,0,,qwen/qwen3-max,13,1.0,llm_judge_score,4.8757898807525635,0.0,0,0,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0012443750000556975,0.0007995830000027127,0.00020716699998502008,0.0,0.0,4.391718875000038,0.0,0.0,1.2443750000556975,0.7995830000027127,0.20716699998502008,0.0,0.0,4391.718875000038,0.0
1,FF_FULL,hit,exact_cache_hit,FF_FULL,True,True,True,full_system,,,e246d801456a,router,full,0,False,0,,qwen/qwen3-max,14,1.0,llm_judge_score,32.21060609817505,0.0,0,0,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.00127383300002748,0.00019683399989389727,0.0002444159999868134,0.0,0.0,31.590702999999962,0.0,0.0,1.27383300002748,0.19683399989389727,0.2444159999868134,0.0,0.0,31590.70299999996,0.0
1,FF_FULL,hit,exact_cache_hit,FF_FULL,True,True,True,full_system,,,e246d801456a,router,full,0,False,0,,qwen/qwen3-max,15,1.0,llm_judge_score,2.642328977584839,0.0,0,0,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0010655000000951986,0.00013383299994984554,0.00016933300003074692,0.0,0.0,2.0035643330000994,0.0,0.0,1.0655000000951986,0.13383299994984554,0.16933300003074692,0.0,0.0,2003.5643330000994,0.0
1,FF_FULL,hit,exact_cache_hit,FF_FULL,True,True,True,full_system,,,e246d801456a,router,full,0,False,0,,qwen/qwen3-max,16,1.0,llm_judge_score,22.677793979644775,0.0,0,0,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0011759999999867432,0.00013787500006401388,0.00020083399999748508,0.0,0.0,22.111167083000055,0.0,0.0,1.1759999999867432,0.13787500006401388,0.20083399999748508,0.0,0.0,22111.167083000055,0.0
1,FF_FULL,miss,ValueError: light model JSON repair failed: Unterminated string starting at,FF_FULL,True,True,True,full_system,,,e246d801456a,router,full,17,False,27291,778616efdae43d8feba2645a091c98de07a9091e34c0b063da8785207845f273,qwen/qwen3-max,17,1.0,llm_judge_score,10.668714046478271,0.007800275,8040,515,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_VECTOR_MAGNITUDE,PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",True,7.051317930221558,6439,365,0.007617675,7.051344156265259,0.0011553749999393403,2.4397111250000307,4.1700002384459367e-07,0.0,0.0,0.5714600086212158,0.0,7051.344156265259,1.1553749999393403,2439.7111250000307,0.00041700002384459367,0.0,0.0,571.4600086212158,0.0
1,FF_FULL,miss,LookupError: semantic: semantic_ambiguous_candidates,FF_FULL,True,True,True,full_system,,,e246d801456a,router,full,13,False,16689,e5f99604174147e8467e0bd3d435fff4188d1025fb8c3c636946bebdef10dfa4,qwen/qwen3-max,18,0.0,llm_judge_score,17.247071027755737,0.00213642,4445,365,True,False,N/A,"hybrid_semantic_ambiguous_candidates,cache_miss_or_validation_failure,guardrail_plan,react_fallback,agent",react_fallback,structural,llm,,True,5.492918014526367,3998,290,0.001734876,5.49294376373291,0.5783939579998787,0.0,0.0013020420001339517,0.0,0.0,0.0,8.871724843978882,5492.94376373291,578.3939579998787,0.0,1.3020420001339517,0.0,0.0,0.0,8871.724843978882
1,FF_FULL,miss,ValueError: light model JSON repair failed: Unterminated string starting at,FF_FULL,True,True,True,full_system,,,e246d801456a,router,full,17,False,27291,778616efdae43d8feba2645a091c98de07a9091e34c0b063da8785207845f273,qwen/qwen3-max,19,0.0,llm_judge_score,10.915567874908447,0.002169102,7954,458,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_VECTOR_MAGNITUDE,PARALLEL_AGGREGATE,RANK_ROWS",True,6.095332860946655,6424,308,0.001993602,6.095350027084351,0.0010753340000064782,3.708004707999862,4.589999207382789e-07,0.0,0.0,0.504936933517456,0.0,6095.350027084351,1.0753340000064782,3708.004707999862,0.0004589999207382789,0.0,0.0,504.93693351745605,0.0
1,FF_FULL,miss,ValueError: light model JSON repair failed: Unterminated string starting at,FF_FULL,True,True,True,full_system,,,e246d801456a,router,full,22,False,36147,e4187eb0d0c2c410d3f156f05ec68a409bd5ab4e1ebc306fd9f860447fb7f535,qwen/qwen3-max,20,1.0,llm_judge_score,14.644461631774902,0.0100547,10688,557,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_DURATION_SECONDS,PARALLEL_AGGREGATE,DERIVE_BINARY,FILTER_COMPARE,RANK_ROWS",True,7.017883062362671,8529,407,0.0098163,7.0179009437561035,0.0012964580000698334,4.048639624999851,4.58000158687355e-07,0.0,0.0,1.0399348735809326,0.0,7017.9009437561035,1.2964580000698334,4048.6396249998506,0.000458000158687355,0.0,0.0,1039.9348735809326,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,13,False,16689,e5f99604174147e8467e0bd3d435fff4188d1025fb8c3c636946bebdef10dfa4,qwen/qwen3-max,1,1.0,llm_judge_score,2.463362216949463,0.001018056,3979,110,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,AGGREGATE_COLUMN",True,2.4587948322296143,3979,110,0.001018056,2.4588217735290527,0.0,0.0,0.0,0.0,0.0,0.0038499832153320312,0.0,2458.8217735290527,0.0,0.0,0.0,0.0,0.0,3.8499832153320312,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,8,False,4988,8881750b18e42a78b3e6b8edf0a37372cef63dd4cc9782d1563b4182fbeb54f9,qwen/qwen3-max,2,1.0,llm_judge_score,3.187934637069702,0.000870636,1543,122,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,FILTER_COMPARE,COUNT_DISTINCT",True,2.8739750385284424,1543,122,0.000870636,2.8739969730377197,0.0,0.0,0.0,0.0,0.0,0.31325316429138184,0.0,2873.9969730377197,0.0,0.0,0.0,0.0,0.0,313.25316429138184,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,8,False,4988,8881750b18e42a78b3e6b8edf0a37372cef63dd4cc9782d1563b4182fbeb54f9,qwen/qwen3-max,3,1.0,llm_judge_score,3.1396119594573975,0.000966576,1551,145,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_COMPARE,AGGREGATE_COLUMN",True,3.1334800720214844,1551,145,0.000966576,3.1334969997406006,0.0,0.0,0.0,0.0,0.0,0.0054819583892822266,0.0,3133.4969997406006,0.0,0.0,0.0,0.0,0.0,5.481958389282227,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,13,False,16689,e5f99604174147e8467e0bd3d435fff4188d1025fb8c3c636946bebdef10dfa4,qwen/qwen3-max,4,1.0,llm_judge_score,2.5001418590545654,0.000984516,3976,102,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"GROUP_AGGREGATE,RANK_GROUPS",True,2.4857678413391113,3976,102,0.000984516,2.485795736312866,0.0,0.0,0.0,0.0,0.0,0.013770103454589844,0.0,2485.795736312866,0.0,0.0,0.0,0.0,0.0,13.770103454589844,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,17,False,15227,fb5e287a97f881f79f165796897a0ea98ceb5aa6f987fabffe73087db1f099bc,qwen/qwen3-max,5,1.0,llm_judge_score,5.2009429931640625,0.00151827,3816,239,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_VECTOR_MAGNITUDE,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",True,5.059977054595947,3816,239,0.00151827,5.059993028640747,0.0,0.0,0.0,0.0,0.0,0.1402418613433838,0.0,5059.993028640747,0.0,0.0,0.0,0.0,0.0,140.2418613433838,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,22,False,36147,e4187eb0d0c2c410d3f156f05ec68a409bd5ab4e1ebc306fd9f860447fb7f535,qwen/qwen3-max,6,1.0,llm_judge_score,8.701695919036865,0.002522832,8505,401,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_DURATION_SECONDS,PARALLEL_AGGREGATE,DERIVE_BINARY,FILTER_COMPARE,RANK_ROWS",True,7.629239082336426,8505,401,0.002522832,7.629272937774658,0.0,0.0,0.0,0.0,0.0,1.0710949897766113,0.0,7629.272937774658,0.0,0.0,0.0,0.0,0.0,1071.0949897766113,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,17,False,15227,fb5e287a97f881f79f165796897a0ea98ceb5aa6f987fabffe73087db1f099bc,qwen/qwen3-max,7,1.0,llm_judge_score,4.177119016647339,0.00131001,3804,188,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_COMPARE,DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",True,4.135082006454468,3804,188,0.00131001,4.1351001262664795,0.0,0.0,0.0,0.0,0.0,0.041230201721191406,0.0,4135.1001262664795,0.0,0.0,0.0,0.0,0.0,41.230201721191406,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,17,False,15227,fb5e287a97f881f79f165796897a0ea98ceb5aa6f987fabffe73087db1f099bc,qwen/qwen3-max,8,1.0,llm_judge_score,4.153311014175415,0.00138177,3806,206,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",True,3.856558084487915,3806,206,0.00138177,3.8565778732299805,0.0,0.0,0.0,0.0,0.0,0.29609084129333496,0.0,3856.5778732299805,0.0,0.0,0.0,0.0,0.0,296.09084129333496,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,18,False,28444,215f07388b3969aebfbe46f73303f24f95addc909252a9b71f936e4b6ebd479f,qwen/qwen3-max,9,1.0,guardrail_skip_expected_rejection,2.7931857109069824,0.00110682,6640,79,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,True,2.792788028717041,6640,79,0.00110682,2.7928059101104736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2792.8059101104736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,9,False,6353,450b4baffd22bd14f6ffa804ee507680cecf9b84a3b02b564b496bac41ac64c2,qwen/qwen3-max,10,1.0,guardrail_skip_expected_rejection,2.6828079223632812,0.000660114,1804,61,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,True,2.6824159622192383,1804,61,0.000660114,2.6824381351470947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2682.4381351470947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,13,False,10405,4dd660ac0e9228df4614c439be1152a4cd54ba8a6037c89f1b98cc3c1c79934e,qwen/qwen3-max,11,1.0,guardrail_skip_expected_rejection,2.041985034942627,0.000714558,2761,56,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,True,2.041595935821533,2761,56,0.000714558,2.0416219234466553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2041.6219234466553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,14,False,18054,209d17d96518b57b0f55a1e6db9dc6d0d21fe0d5b118b9ff1067fdd3933f648c,qwen/qwen3-max,12,1.0,guardrail_skip_expected_rejection,2.5120930671691895,0.000914394,4237,77,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,True,2.511706829071045,4237,77,0.000914394,2.5117247104644775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511.7247104644775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,14,False,18054,209d17d96518b57b0f55a1e6db9dc6d0d21fe0d5b118b9ff1067fdd3933f648c,qwen/qwen3-max,13,1.0,llm_judge_score,7.313873767852783,0.001246674,4288,152,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,True,3.0543501377105713,4288,152,0.001246674,3.0543692111968994,0.0,0.0,0.0,0.0,0.0,4.258867979049683,0.0,3054.3692111968994,0.0,0.0,0.0,0.0,0.0,4258.867979049683,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,14,False,18054,209d17d96518b57b0f55a1e6db9dc6d0d21fe0d5b118b9ff1067fdd3933f648c,qwen/qwen3-max,14,1.0,llm_judge_score,34.69801378250122,0.001246674,4288,152,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,True,2.947816848754883,4288,152,0.001246674,2.9478347301483154,0.0,0.0,0.0,0.0,0.0,31.749369859695435,0.0,2947.8347301483154,0.0,0.0,0.0,0.0,0.0,31749.369859695435,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,14,False,18054,209d17d96518b57b0f55a1e6db9dc6d0d21fe0d5b118b9ff1067fdd3933f648c,qwen/qwen3-max,15,1.0,llm_judge_score,5.38389253616333,0.001253694,4292,153,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,True,3.2885940074920654,4292,153,0.001253694,3.2886180877685547,0.0,0.0,0.0,0.0,0.0,2.094536066055298,0.0,3288.6180877685547,0.0,0.0,0.0,0.0,0.0,2094.536066055298,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,14,False,18054,209d17d96518b57b0f55a1e6db9dc6d0d21fe0d5b118b9ff1067fdd3933f648c,qwen/qwen3-max,16,1.0,llm_judge_score,19.19070601463318,0.001251354,4289,153,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,True,3.373835802078247,4289,153,0.001251354,3.3738608360290527,0.0,0.0,0.0,0.0,0.0,15.815939903259277,0.0,3373.8608360290527,0.0,0.0,0.0,0.0,0.0,15815.939903259277,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,17,False,27291,778616efdae43d8feba2645a091c98de07a9091e34c0b063da8785207845f273,qwen/qwen3-max,17,1.0,llm_judge_score,6.66604208946228,0.002227602,6439,365,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_VECTOR_MAGNITUDE,PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",True,6.181978940963745,6439,365,0.002227602,6.18199610710144,0.0,0.0,0.0,0.0,0.0,0.48333287239074707,0.0,6181.99610710144,0.0,0.0,0.0,0.0,0.0,483.33287239074707,0.0
